n;q_time;q_c;q_s;q__c/n;q_s/n,m_time;m_c;m_s;m__c/n;m_s/n,i_time;i_c;i_s;i__c/n;i_s/n
3100;0.000293;41656.710938;19234.039062;13.437649;6.204529;0.000427;32090.169922;36204.000000;10.351667;11.678710;0.005627;2397727.000000;3099.000000;773.460327;0.999677
3200;0.000299;43687.339844;20209.900391;13.652294;6.315594;0.000428;33273.230469;37504.000000;10.397884;11.720000;0.005779;2558381.000000;3199.000000;799.494080;0.999687
3300;0.000305;45044.878906;20709.349609;13.649963;6.275560;0.000445;34463.199219;38804.000000;10.443394;11.758788;0.006042;2716271.250000;3299.000000;823.112549;0.999697
3400;0.000317;46676.480469;21482.470703;13.728376;6.318374;0.000459;35649.140625;40104.000000;10.485042;11.795294;0.006505;2886461.500000;3399.000000;848.959229;0.999706
3500;0.000329;48236.859375;22347.019531;13.781960;6.384863;0.000478;36845.898438;41404.000000;10.527400;11.829714;0.006966;3063608.750000;3499.000000;875.316772;0.999714
3600;0.000375;49714.210938;22666.210938;13.809503;6.296169;0.000631;38033.500000;42704.000000;10.564861;11.862223;0.008305;3241596.250000;3599.000000;900.443359;0.999722
3700;0.000363;51424.878906;23611.820312;13.898616;6.381573;0.000523;39231.468750;44004.000000;10.603100;11.892973;0.008349;3417483.000000;3699.000000;923.644043;0.999730
3800;0.000514;52768.421875;24243.419922;13.886426;6.379848;0.000683;40422.441406;45304.000000;10.637485;11.922105;0.009661;3604927.250000;3799.000000;948.665100;0.999737
3900;0.000428;55151.101562;25666.099609;14.141308;6.581051;0.000650;41626.789062;46604.000000;10.673536;11.949743;0.010358;3795195.750000;3899.000000;973.127136;0.999744
4000;0.000415;56870.179688;25895.640625;14.217545;6.473910;0.000632;42827.500000;47904.000000;10.706875;11.976000;0.011151;3993357.750000;3999.000000;998.339417;0.999750
4100;0.000395;58381.921875;26776.839844;14.239492;6.530937;0.000574;44022.789062;49208.000000;10.737266;12.001951;0.009909;4197973.000000;4099.000000;1023.895874;0.999756
4200;0.000408;60105.781250;27242.470703;14.310900;6.486302;0.000588;45265.839844;50608.000000;10.777581;12.049523;0.010413;4403104.500000;4199.000000;1048.358154;0.999762
4300;0.000424;61051.859375;27768.500000;14.198107;6.457791;0.000600;46500.210938;52008.000000;10.814002;12.094884;0.010638;4611611.000000;4299.000000;1072.467651;0.999767
4400;0.000413;63616.351562;28961.759766;14.458261;6.582218;0.000605;47743.191406;53408.000000;10.850725;12.138182;0.010853;4823088.500000;4399.000000;1096.156494;0.999773
4500;0.000432;65006.601562;29472.320312;14.445911;6.549405;0.000623;48983.160156;54808.000000;10.885147;12.179556;0.011564;5062792.500000;4499.000000;1125.064941;0.999778
4600;0.000449;67210.351562;30556.179688;14.610946;6.642648;0.000643;50230.910156;56208.000000;10.919763;12.219131;0.012563;5292364.000000;4599.000000;1150.513916;0.999783
4700;0.000458;68354.617188;31125.250000;14.543536;6.622394;0.000675;51478.449219;57608.000000;10.952862;12.257021;0.012894;5517952.000000;4699.000000;1174.032349;0.999787
4800;0.000473;69836.296875;31294.619141;14.549230;6.519712;0.000683;52726.000000;59008.000000;10.984583;12.293333;0.013341;5750361.500000;4799.000000;1197.991943;0.999792
4900;0.000491;71845.406250;32372.220703;14.662329;6.606575;0.000709;53980.171875;60408.000000;11.016361;12.328163;0.013979;6001809.500000;4899.000000;1224.859009;0.999796
5000;0.000501;73979.640625;33325.261719;14.795928;6.665052;0.000717;55217.921875;61808.000000;11.043584;12.361600;0.015223;6236302.500000;4999.000000;1247.260498;0.999800
5100;0.000489;76051.429688;34163.929688;14.912045;6.698810;0.000694;56475.511719;63208.000000;11.073629;12.393725;0.014612;6506562.500000;5099.000000;1275.796631;0.999804
5200;0.000497;77999.273438;34978.781250;14.999860;6.726688;0.000710;57735.480469;64608.000000;11.102977;12.424616;0.015292;6750349.000000;5199.000000;1298.144043;0.999808
5300;0.000531;80185.460938;35547.808594;15.129333;6.707134;0.000764;58984.328125;66008.000000;11.129119;12.454340;0.017471;7018768.000000;5299.000000;1324.295898;0.999811
5400;0.000700;81235.421875;36121.410156;15.043596;6.689150;0.001039;60246.960938;67408.000000;11.156844;12.482963;0.021495;7282563.000000;5399.000000;1348.622803;0.999815
5500;0.000538;83179.093750;37067.031250;15.123471;6.739460;0.000771;61518.988281;68808.000000;11.185271;12.510546;0.017396;7549945.500000;5499.000000;1372.717407;0.999818
5600;0.000545;84644.812500;37278.308594;15.115145;6.656841;0.000786;62773.199219;70208.000000;11.209500;12.537143;0.017543;7824118.000000;5599.000000;1397.163940;0.999821
5700;0.000562;86980.640625;38395.328125;15.259762;6.736023;0.000832;64036.578125;71608.000000;11.234488;12.562807;0.018688;8113739.500000;5699.000000;1423.463013;0.999825
5800;0.000574;88621.539062;38176.621094;15.279576;6.582176;0.000865;65310.308594;73008.000000;11.260398;12.587586;0.019352;8400321.000000;5799.000000;1448.331299;0.999828
5900;0.000610;90129.562500;39458.109375;15.276196;6.687815;0.000866;66573.773438;74408.000000;11.283689;12.611526;0.020945;8692042.000000;5899.000000;1473.227417;0.999830
6000;0.000621;92944.726562;40883.789062;15.490788;6.813965;0.000868;67833.210938;75808.000000;11.305535;12.634666;0.021917;8986766.000000;5999.000000;1497.794312;0.999833
6100;0.000796;95155.148438;41869.808594;15.599205;6.863903;0.000962;69099.773438;77208.000000;11.327831;12.657049;0.027453;9292492.000000;6099.000000;1523.359253;0.999836
6200;0.000618;96105.492188;41048.769531;15.500885;6.620770;0.000878;70383.093750;78608.000000;11.352111;12.678710;0.022585;9601285.000000;6199.000000;1548.594360;0.999839
6300;0.000641;98890.632812;42788.519531;15.696925;6.791829;0.000964;71666.179688;80008.000000;11.375585;12.699682;0.023317;9917614.000000;6299.000000;1574.224487;0.999841
6400;0.000646;100850.398438;44271.000000;15.757875;6.917344;0.000910;72952.382812;81408.000000;11.398809;12.720000;0.023811;10221521.000000;6399.000000;1597.112549;0.999844
6500;0.000666;101902.828125;43745.378906;15.677359;6.730059;0.000957;74238.273438;82808.000000;11.421272;12.739693;0.024701;10534245.000000;6499.000000;1620.653076;0.999846
6600;0.000659;104256.742188;45256.031250;15.796475;6.856974;0.000945;75519.039062;84208.000000;11.442279;12.758788;0.024775;10883072.000000;6599.000000;1648.950317;0.999848
6700;0.000668;105877.687500;45820.351562;15.802640;6.838858;0.000962;76816.976562;85608.000000;11.465220;12.777313;0.025262;11204168.000000;6699.000000;1672.263794;0.999851
6800;0.000685;107271.320312;46707.421875;15.775194;6.868738;0.000975;78097.679688;87008.000000;11.484953;12.795294;0.026976;11550653.000000;6799.000000;1698.625488;0.999853
6900;0.000681;110026.937500;47239.410156;15.945933;6.846292;0.000969;79382.953125;88408.000000;11.504775;12.812754;0.026367;11885266.000000;6899.000000;1722.502319;0.999855
7000;0.000685;112043.929688;47728.019531;16.006275;6.818289;0.000973;80667.460938;89808.000000;11.523923;12.829714;0.027658;12245161.000000;6999.000000;1749.308716;0.999857
7100;0.000705;113937.000000;49026.121094;16.047464;6.905087;0.000994;81964.312500;91208.000000;11.544269;12.846197;0.028233;12576147.000000;7099.000000;1771.288330;0.999859
7200;0.000715;115804.039062;49769.109375;16.083895;6.912376;0.001012;83244.906250;92608.000000;11.561793;12.862223;0.028822;12945459.000000;7199.000000;1797.980469;0.999861
7300;0.000720;118157.828125;50774.890625;16.186005;6.955464;0.001027;84548.437500;94008.000000;11.581978;12.877809;0.029673;13321850.000000;7299.000000;1824.910889;0.999863
7400;0.000727;120933.218750;51259.039062;16.342327;6.926898;0.001037;85848.093750;95408.000000;11.601093;12.892973;0.030306;13680946.000000;7399.000000;1848.776489;0.999865
7500;0.000749;122570.226562;52133.191406;16.342697;6.951092;0.001069;87147.468750;96808.000000;11.619662;12.907733;0.031271;14031318.000000;7499.000000;1870.842407;0.999867
7600;0.000760;124458.453125;51980.210938;16.376112;6.839501;0.001075;88451.593750;98208.000000;11.638367;12.922105;0.032044;14403142.000000;7599.000000;1895.150269;0.999868
7700;0.000757;126469.117188;53632.808594;16.424561;6.965300;0.001076;89737.406250;99608.000000;11.654209;12.936104;0.032487;14797156.000000;7699.000000;1921.708496;0.999870
7800;0.000769;128618.328125;53812.031250;16.489529;6.898978;0.001093;91039.929688;101008.000000;11.671786;12.949743;0.033501;15197234.000000;7799.000000;1948.363281;0.999872
7900;0.000788;130485.429688;54890.339844;16.517143;6.948144;0.001113;92338.000000;102408.000000;11.688354;12.963038;0.034795;15600191.000000;7899.000000;1974.707642;0.999873
8000;0.000807;132650.625000;55417.988281;16.581327;6.927249;0.001137;93643.593750;103808.000000;11.705449;12.976000;0.035314;15959766.000000;7999.000000;1994.970703;0.999875
8100;0.000807;134338.093750;56236.230469;16.584949;6.942744;0.001146;94942.078125;105208.000000;11.721245;12.988642;0.036115;16378885.000000;8099.000000;2022.084595;0.999877
8200;0.000810;136488.265625;57294.500000;16.644909;6.987134;0.001140;96240.531250;106616.000000;11.736650;13.001951;0.036955;16775204.000000;8199.000000;2045.756592;0.999878
8300;0.000869;138282.765625;57947.531250;16.660574;6.981630;0.001216;97578.296875;108116.000000;11.756422;13.026024;0.039836;17197588.000000;8299.000000;2071.998535;0.999880
8400;0.000851;141538.656250;57776.789062;16.849840;6.878189;0.001198;98917.117188;109616.000000;11.775847;13.049523;0.039508;17617168.000000;8399.000000;2097.281982;0.999881
8500;0.000832;142413.703125;58987.851562;16.754555;6.939747;0.001184;100265.492188;111116.000000;11.795940;13.072471;0.039236;18017388.000000;8499.000000;2119.692627;0.999882
8600;0.000855;145665.625000;60301.851562;16.937864;7.011843;0.001210;101597.828125;112616.000000;11.813702;13.094884;0.040748;18467292.000000;8599.000000;2147.359619;0.999884
8700;0.000865;146012.375000;60065.480469;16.783031;6.904078;0.001232;102943.039062;114116.000000;11.832533;13.116781;0.041638;18917068.000000;8699.000000;2174.375732;0.999885
8800;0.000958;149594.906250;60758.558594;16.999422;6.904382;0.001254;104282.226562;115616.000000;11.850253;13.138182;0.042694;19332376.000000;8799.000000;2196.860840;0.999886
8900;0.000894;151015.406250;60997.449219;16.968023;6.853646;0.001265;105628.156250;117116.000000;11.868333;13.159101;0.043689;19775670.000000;8899.000000;2221.985352;0.999888
9000;0.000908;153692.546875;63322.238281;17.076950;7.035804;0.001299;106984.718750;118616.000000;11.887191;13.179556;0.044762;20253278.000000;8999.000000;2250.364258;0.999889
9100;0.000914;156304.234375;63728.921875;17.176289;7.003178;0.001301;108316.796875;120116.000000;11.902946;13.199560;0.045232;20644764.000000;9099.000000;2268.655518;0.999890
9200;0.000927;157526.687500;64116.851562;17.122467;6.969223;0.001314;109658.921875;121616.000000;11.919448;13.219131;0.046699;21146370.000000;9199.000000;2298.518555;0.999891
9300;0.000939;160465.218750;65767.703125;17.254324;7.071795;0.001305;111010.109375;123116.000000;11.936571;13.238279;0.048171;21586018.000000;9299.000000;2321.077148;0.999892
9400;0.000946;162369.984375;65090.578125;17.273401;6.924530;0.001336;112352.312500;124616.000000;11.952374;13.257021;0.048974;22072686.000000;9399.000000;2348.158203;0.999894
9500;0.000947;164973.375000;67386.867188;17.365620;7.093355;0.001340;113700.296875;126116.000000;11.968452;13.275369;0.049665;22526484.000000;9499.000000;2371.208984;0.999895
9600;0.000965;166935.265625;67118.218750;17.389090;6.991481;0.001373;115059.367188;127616.000000;11.985351;13.293333;0.051249;23009804.000000;9599.000000;2396.854736;0.999896
9700;0.001057;169299.000000;68668.179688;17.453505;7.079194;0.001430;116393.468750;129116.000000;11.999327;13.310927;0.054092;23489652.000000;9699.000000;2421.613525;0.999897
9800;0.001010;172022.046875;69125.851562;17.553270;7.053658;0.001428;117733.273438;130616.000000;12.013599;13.328163;0.053875;23984748.000000;9799.000000;2447.423096;0.999898
9900;0.001074;172707.921875;69835.460938;17.445244;7.054087;0.001489;119095.539062;132116.000000;12.029853;13.345051;0.058198;24469504.000000;9899.000000;2471.666992;0.999899
10000;0.001116;177783.000000;71803.906250;17.778299;7.180391;0.001516;120438.226562;133616.000000;12.043823;13.361600;0.059442;24987384.000000;9999.000000;2498.738525;0.999900
