n;q_time;q_c;q_s;q__c/n;q_s/n,m_time;m_c;m_s;m__c/n;m_s/n,i_time;i_c;i_s;i__c/n;i_s/n
6400;0.000628;100888.460938;44601.660156;15.763822;6.969009;0.000898;72946.820312;81408.000000;11.397941;12.720000;0.023153;10227322.000000;6399.000000;1598.019043;0.999844
6500;0.000650;102375.796875;44813.718750;15.750123;6.894418;0.000914;74229.640625;82808.000000;11.419945;12.739693;0.023474;10564826.000000;6499.000000;1625.357910;0.999846
6600;0.000660;105066.117188;45946.578125;15.919109;6.961603;0.000915;75522.296875;84208.000000;11.442773;12.758788;0.024372;10864844.000000;6599.000000;1646.188354;0.999848
6700;0.000657;107424.960938;46585.519531;16.033577;6.953063;0.000933;76798.460938;85608.000000;11.462457;12.777313;0.024894;11230097.000000;6699.000000;1676.133789;0.999851
6800;0.000673;108152.937500;46392.058594;15.904844;6.822362;0.000960;78112.437500;87008.000000;11.487123;12.795294;0.025938;11564228.000000;6799.000000;1700.621704;0.999853
6900;0.000691;109836.679688;47446.820312;15.918360;6.876351;0.000976;79394.382812;88408.000000;11.506432;12.812754;0.026728;11888814.000000;6899.000000;1723.016479;0.999855
7000;0.000687;111969.796875;47276.960938;15.995686;6.753851;0.000982;80681.476562;89808.000000;11.525926;12.829714;0.027174;12215397.000000;6999.000000;1745.056763;0.999857
7100;0.000698;113981.359375;49357.500000;16.053713;6.951761;0.000991;81967.781250;91208.000000;11.544758;12.846197;0.027765;12566990.000000;7099.000000;1769.998657;0.999859
7200;0.000708;114827.921875;49156.738281;15.948322;6.827325;0.001012;83265.078125;92608.000000;11.564594;12.862223;0.029425;12929042.000000;7199.000000;1795.700317;0.999861
7300;0.000732;117610.859375;50302.460938;16.111076;6.890748;0.001024;84549.320312;94008.000000;11.582099;12.877809;0.029930;13318152.000000;7299.000000;1824.404297;0.999863
7400;0.000780;120547.203125;51068.921875;16.290163;6.901206;0.001116;85840.578125;95408.000000;11.600079;12.892973;0.032499;13690824.000000;7399.000000;1850.111328;0.999865
7500;0.000794;122344.882812;51922.601562;16.312651;6.923013;0.001070;87147.703125;96808.000000;11.619694;12.907733;0.031891;14076073.000000;7499.000000;1876.809692;0.999867
7600;0.000761;122494.421875;52893.859375;16.117687;6.959718;0.001076;88446.640625;98208.000000;11.637715;12.922105;0.032359;14406432.000000;7599.000000;1895.583130;0.999868
7700;0.000765;126325.882812;53135.878906;16.405958;6.900764;0.001090;89740.937500;99608.000000;11.654668;12.936104;0.032695;14807785.000000;7699.000000;1923.088989;0.999870
7800;0.000784;128694.343750;53836.601562;16.499275;6.902128;0.001115;91050.757812;101008.000000;11.673174;12.949743;0.033907;15202908.000000;7799.000000;1949.090820;0.999872
7900;0.000863;130180.218750;55411.160156;16.478508;7.014071;0.001242;92341.281250;102408.000000;11.688769;12.963038;0.038690;15554008.000000;7899.000000;1968.861816;0.999873
8000;0.000984;132848.781250;55237.839844;16.606098;6.904730;0.001568;93638.023438;103808.000000;11.704753;12.976000;0.048704;15981678.000000;7999.000000;1997.709717;0.999875
8100;0.001021;133452.578125;55413.019531;16.475628;6.841114;0.001425;94934.156250;105208.000000;11.720266;12.988642;0.045924;16371196.000000;8099.000000;2021.135376;0.999877
8200;0.000848;137106.812500;57489.781250;16.720345;7.010949;0.001171;96247.242188;106616.000000;11.737469;13.001951;0.038998;16743438.000000;8199.000000;2041.882690;0.999878
8300;0.001121;138562.515625;57150.281250;16.694279;6.885576;0.001202;97581.476562;108116.000000;11.756804;13.026024;0.040186;17211242.000000;8299.000000;2073.643555;0.999880
8400;0.000851;139444.218750;57876.281250;16.600502;6.890033;0.001224;98925.117188;109616.000000;11.776800;13.049523;0.041145;17631664.000000;8399.000000;2099.007568;0.999881
8500;0.000957;142706.000000;59553.179688;16.788940;7.006257;0.001356;100261.757812;111116.000000;11.795501;13.072471;0.045576;18052042.000000;8499.000000;2123.769775;0.999882
8600;0.000914;145210.015625;60561.519531;16.884886;7.042037;0.001296;101598.960938;112616.000000;11.813832;13.094884;0.043480;18478018.000000;8599.000000;2148.606689;0.999884
8700;0.000898;147221.796875;60490.980469;16.922047;6.952986;0.001288;102953.101562;114116.000000;11.833690;13.116781;0.043595;18907362.000000;8699.000000;2173.260010;0.999885
8800;0.000916;149650.437500;62535.339844;17.005732;7.106288;0.001294;104297.101562;115616.000000;11.851943;13.138182;0.044882;19370384.000000;8799.000000;2201.180176;0.999886
8900;0.000950;151892.453125;62574.179688;17.066568;7.030807;0.001338;105635.617188;117116.000000;11.869171;13.159101;0.048788;19765356.000000;8899.000000;2220.826660;0.999888
9000;0.000996;154856.234375;63721.320312;17.206249;7.080147;0.001381;106982.476562;118616.000000;11.886942;13.179556;0.051780;20230786.000000;8999.000000;2247.864990;0.999889
9100;0.001001;157316.546875;64637.460938;17.287533;7.103018;0.001402;108327.757812;120116.000000;11.904149;13.199560;0.051947;20671912.000000;9099.000000;2271.638672;0.999890
9200;0.000946;158661.218750;63676.718750;17.245785;6.921382;0.001337;109654.296875;121616.000000;11.918945;13.219131;0.049324;21123290.000000;9199.000000;2296.009766;0.999891
9300;0.000953;161110.796875;66430.320312;17.323742;7.143045;0.001355;111006.218750;123116.000000;11.936152;13.238279;0.050063;21621832.000000;9299.000000;2324.928223;0.999892
9400;0.000977;164472.984375;67305.437500;17.497126;7.160153;0.001504;112360.039062;124616.000000;11.953196;13.257021;0.051160;22048942.000000;9399.000000;2345.632080;0.999894
9500;0.000995;165228.140625;65946.523438;17.392435;6.941739;0.001393;113703.937500;126116.000000;11.968836;13.275369;0.051703;22539070.000000;9499.000000;2372.533691;0.999895
9600;0.000969;167215.906250;67656.140625;17.418324;7.047514;0.001365;115035.859375;127616.000000;11.982903;13.293333;0.051146;22974684.000000;9599.000000;2393.196289;0.999896
9700;0.000976;169620.765625;66636.343750;17.486677;6.869726;0.001392;116399.140625;129116.000000;11.999911;13.310927;0.052483;23514206.000000;9699.000000;2424.145020;0.999897
9800;0.001011;172148.546875;68551.476562;17.566177;6.995049;0.001431;117720.656250;130616.000000;12.012312;13.328163;0.053507;24001024.000000;9799.000000;2449.083984;0.999898
9900;0.001057;173141.281250;69629.796875;17.489017;7.033313;0.001464;119089.179688;132116.000000;12.029210;13.345051;0.056004;24459766.000000;9899.000000;2470.683350;0.999899
10000;0.001036;173835.140625;68857.796875;17.383514;6.885780;0.001460;120440.859375;133616.000000;12.044086;13.361600;0.057378;25002094.000000;9999.000000;2500.209473;0.999900
