n;q_time;q_c;q_s;q__c/n;q_s/n,m_time;m_c;m_s;m__c/n;m_s/n,i_time;i_c;i_s;i__c/n;i_s/n;q_dual_time;q_dual_c;q_dual_s;q_dual__c/n;q_dual_s/n
4000;0.000379;56662.621094;26526.439453;14.165655;6.631610;0.000561;42822.019531;47904.000000;10.705505;11.976000;0.124627;3996163.500000;3999.000000;999.040894;0.999750;0.000369;26772.279297;19692.400391;6.693070;4.923100
4100;0.000417;58774.218750;27301.320312;14.335176;6.658858;0.000605;44020.199219;49208.000000;10.736634;12.001951;0.134785;4201639.500000;4099.000000;1024.790039;0.999756;0.000396;27311.919922;20235.199219;6.661444;4.935415
4200;0.000406;59523.078125;27201.599609;14.172162;6.476572;0.000593;45267.359375;50608.000000;10.777943;12.049523;0.144894;4413283.000000;4199.000000;1050.781738;0.999762;0.000385;27919.019531;20530.740234;6.647386;4.888271
4300;0.000407;61961.300781;28284.800781;14.409605;6.577860;0.000592;46509.058594;52008.000000;10.816060;12.094884;0.155469;4615705.000000;4299.000000;1073.419800;0.999767;0.000387;28248.820312;20853.179688;6.569493;4.849577
4400;0.000408;63622.718750;28917.660156;14.459709;6.572196;0.000610;47741.738281;53408.000000;10.850395;12.138182;0.166175;4830812.500000;4399.000000;1097.911987;0.999773;0.000401;29647.939453;21624.820312;6.738168;4.914732
4500;0.000427;65014.898438;29484.480469;14.447756;6.552107;0.000621;48979.921875;54808.000000;10.884427;12.179556;0.177322;5053761.500000;4499.000000;1123.058105;0.999778;0.000408;29819.060547;21856.220703;6.626458;4.856938
4600;0.000437;66143.320312;29746.900391;14.378983;6.466717;0.000646;50227.121094;56208.000000;10.918940;12.219131;0.189113;5284034.000000;4599.000000;1148.703003;0.999783;0.000422;30975.500000;22548.900391;6.733804;4.901935
4700;0.000451;68483.859375;30980.060547;14.571034;6.591502;0.000653;51477.300781;57608.000000;10.952617;12.257021;0.201325;5519402.000000;4699.000000;1174.340942;0.999787;0.000430;31852.019531;23367.859375;6.777026;4.971885
4800;0.000466;71592.398438;32062.300781;14.915083;6.679646;0.000681;52729.121094;59008.000000;10.985233;12.293333;0.215425;5754978.000000;4799.000000;1198.953735;0.999792;0.000438;32586.160156;23503.439453;6.788784;4.896550
4900;0.000485;72234.718750;32188.560547;14.741779;6.569094;0.000706;53973.699219;60408.000000;11.015040;12.328163;0.229384;5993270.000000;4899.000000;1223.116333;0.999796;0.000459;33460.218750;24574.699219;6.828616;5.015245
